time;cc;pci;earfcn;rsrp;pl;cfo;dl_mcs;dl_snr;dl_turbo;dl_brate;dl_bler;ul_ta;ul_mcs;ul_buff;ul_brate;ul_bler;rf_o;rf_u;rf_l;is_attached
89907;0;1;3400;-83;83;1444.968384;1.0;14;0.50;0.0;0.0;1.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
90906;0;1;3400;-83;83;1447.745361;1.0;16;0.50;0.0;0.0;1.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
91905;0;1;3400;-83;83;1451.100586;1.6;15;0.50;472;0;1.6;0.0;0.0;112;73;0.0;0.0;1.0;0.0
92904;0;1;3400;-83;83;1444.645752;1.0;15;0.50;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
93903;0;1;3400;-83;83;1448.041138;1.0;15;0.50;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
94902;0;1;3400;-83;83;1446.197144;1.0;16;0.50;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
95901;0;1;3400;-83;83;1449.696899;1.3;16;0.46;472;0;0.52;0.0;0.0;112;67;0.0;0.0;0.0;0.0
96900;0;1;3400;-83;83;1447.182495;1.0;16;0.50;0.0;0.0;0.52;0.0;0.0;0.0;84;0.0;0.0;0.0;0.0
97899;0;1;3400;-83;83;1446.776489;1.0;16;0.50;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
98898;0;1;3400;-83;83;1452.726685;1.0;16;0.50;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
99897;0;1;3400;-83;83;1452.677490;1.4;16;0.50;472;0;0.52;0.0;0.0;56;33;0.0;0.0;0.0;0.0
100896;0;1;3400;-83;83;1453.555298;1.4;16;0.50;0.0;0.0;0.0;0.0;0.0;56;77;0.0;0.0;0.0;0.0
101895;0;1;3400;-83;83;1454.200195;1.0;16;0.50;0.0;0.0;1.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
102894;0;1;3400;-83;83;1453.177246;1.0;15;0.50;0.0;0.0;1.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
103893;0;1;3400;-83;83;1457.290039;1.0;16;0.50;0.0;0.0;1.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
104892;0;1;3400;-83;83;1457.536743;1.5;14;0.50;472;0;1.6;0.0;0.0;0.0;80;0.0;1.0;0.0;0.0
105891;0;1;3400;-83;83;1455.349976;1.0;14;0.50;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
106890;0;1;3400;-83;83;1460.953369;1.0;16;0.50;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
107889;0;1;3400;-83;83;1464.820801;1.0;16;0.50;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
108889;0;1;3400;-83;83;1467.167236;1.6;16;0.50;472;0;0.52;0.0;0.0;112;74;0.0;0.0;0.0;0.0
109888;0;1;3400;-83;83;1464.703003;1.0;16;0.50;0.0;0.0;1.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
110887;0;1;3400;-83;83;1464.944824;1.0;15;0.50;0.0;0.0;1.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
111886;0;1;3400;-83;83;1465.125732;1.0;15;0.50;0.0;0.0;1.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
112885;0;1;3400;-83;83;1463.817871;1.6;16;0.50;472;0;1.6;0.0;0.0;112;62;0.0;0.0;0.0;0.0
113884;0;1;3400;-83;83;1465.456177;1.1;15;0.50;0.0;0.0;0.0;0.0;0.0;56;75;0.0;0.0;0.0;0.0
114883;0;1;3400;-83;83;1464.452026;1.1;15;0.50;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
115882;0;1;3400;-83;83;1465.359375;1.1;16;0.50;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
116881;0;1;3400;-83;83;1468.540649;1.1;16;0.50;472;0;0.52;0.0;0.0;0.0;75;0.0;1.0;0.0;0.0
117879;0;1;3400;-83;83;1470.743042;1.1;16;0.50;0.0;0.0;0.52;0.0;0.0;0.0;82;0.0;0.0;1.0;0.0
118878;0;1;3400;-83;83;1467.086914;1.1;16;0.50;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
119877;0;1;3400;-83;83;1467.382690;1.1;15;0.50;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
120876;0;1;3400;-83;83;1464.562134;1.1;16;0.50;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
121875;0;1;3400;-83;83;1472.779663;2.4;16;0.50;472;0;0.52;0.0;0.0;280;62;0.0;1.0;0.0;0.0
122874;0;1;3400;-83;83;1474.883789;1.0;17;0.50;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
123873;0;1;3400;-83;83;1475.112305;1.0;15;0.50;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
124872;0;1;3400;-83;83;1473.033936;1.0;16;0.50;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
125871;0;1;3400;-83;83;1479.566895;1.2;16;0.50;472;0;0.52;0.0;0.0;168;68;0.0;0.0;0.0;0.0
126870;0;1;3400;-83;83;1477.380249;1.0;16;0.50;0.0;0.0;1.6;0.0;0.0;56;62;0.0;0.0;0.0;0.0
127869;0;1;3400;-83;83;1482.103882;1.0;16;0.50;0.0;0.0;1.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
128868;0;1;3400;-83;83;1482.941040;1.0;16;0.50;0.0;0.0;1.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
129867;0;1;3400;-83;83;1482.828735;2.1;17;0.50;472;0;1.6;0.0;0.0;56;76;0.0;0.0;0.0;0.0
130866;0;1;3400;-83;83;1482.012085;3.8;15;0.50;0.0;0.0;1.6;0.0;0.0;0.0;80;0.0;0.0;0.0;0.0
131865;0;1;3400;-83;83;1480.302124;3.8;16;0.50;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
132864;0;1;3400;-83;83;1480.709229;3.8;15;0.50;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
133863;0;1;3400;-83;83;1462.852539;3.4;15;0.50;472;0;0.52;0.0;0.0;0.0;50;0.0;0.0;0.0;0.0
134862;0;1;3400;-83;83;1479.949097;1.1;16;0.50;0.0;0.0;0.52;0.0;0.0;112;74;0.0;1.0;0.0;0.0
135861;0;1;3400;-83;83;1483.063110;1.0;16;0.50;0.0;0.0;1.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
136860;0;1;3400;-83;83;1483.843628;1.0;14;0.50;0.0;0.0;1.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
137859;0;1;3400;-83;83;1488.114258;1.0;15;0.50;0.0;0.0;1.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
138855;0;1;3400;-83;83;1487.933838;1.5;15;0.50;468;0;1.6;0.0;0.0;111;74;0.0;0.0;0.0;0.0
139855;0;1;3400;-83;83;1488.442383;1.0;15;0.50;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
140854;0;1;3400;-83;83;1486.247192;1.0;16;0.50;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
141853;0;1;3400;-83;83;1490.307617;1.0;16;0.50;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
142852;0;1;3400;-83;83;1488.289429;1.7;15;0.50;472;0;0.52;0.0;0.0;56;74;0.0;0.0;0.0;0.0
143851;0;1;3400;-83;83;1493.430176;1.0;15;0.50;0.0;0.0;1.6;0.0;0.0;56;73;0.0;2.0;0.0;0.0
144850;0;1;3400;-83;83;1489.862305;1.0;16;0.50;0.0;0.0;1.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
145849;0;1;3400;-83;83;1488.821045;1.0;16;0.50;0.0;0.0;1.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
146848;0;1;3400;-83;83;1485.348633;1.2;16;0.50;472;0;1.6;0.0;0.0;56;33;0.0;0.0;0.0;0.0
147846;0;1;3400;-83;83;1490.913452;1.0;17;0.50;0.0;0.0;0.52;0.0;0.0;112;73;0.0;0.0;0.0;0.0
148845;0;1;3400;-83;83;1493.037476;1.0;16;0.50;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
149844;0;1;3400;-83;83;1493.936646;1.0;16;0.50;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
150843;0;1;3400;-83;83;1491.220337;1.0;16;0.50;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
151842;0;1;3400;-83;83;1495.366089;1.4;16;0.72;470;0;0.52;0.0;0.0;167;71;0.0;1.0;0.0;0.0
152841;0;1;3400;-83;83;1494.263184;1.0;16;1.4;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
153840;0;1;3400;-83;83;1495.731812;1.0;16;1.4;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
154839;0;1;3400;-83;83;1494.945068;1.0;15;1.4;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
155841;0;1;3400;-83;83;1498.491333;1.2;17;0.81;471;0;0.52;0.0;0.0;168;62;0.0;0.0;0.0;0.0
156837;0;1;3400;-83;83;1500.312012;1.0;17;0.50;0.0;0.0;0.52;0.0;0.0;112;62;0.0;0.0;0.0;0.0
157836;0;1;3400;-83;83;1500.454956;1.0;16;0.50;0.0;0.0;1.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
158835;0;1;3400;-83;83;1501.306396;1.0;16;0.50;0.0;0.0;1.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
159834;0;1;3400;-83;83;1477.767456;1.4;15;0.50;472;0;1.6;0.0;0.0;0.0;80;0.0;0.0;0.0;0.0
160833;0;1;3400;-83;83;1503.752197;2.1;15;0.50;0.0;0.0;0.0;0.0;0.0;112;72;0.0;0.0;0.0;0.0
161832;0;1;3400;-83;83;1502.173218;1.0;15;0.50;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
162831;0;1;3400;-83;83;1504.749756;1.0;15;0.50;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
163830;0;1;3400;-83;83;1504.802368;1.0;16;0.50;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
164829;0;1;3400;-83;83;1507.403931;1.1;15;0.50;472;0;0.52;0.0;0.0;336;56;0.0;0.0;0.0;0.0
165828;0;1;3400;-83;83;1505.782959;1.0;15;0.50;0.0;0.0;0.52;0.0;0.0;56;0;0.0;0.0;0.0;0.0
166827;0;1;3400;-83;83;1507.665771;1.0;15;0.50;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
167826;0;1;3400;-83;83;1507.966919;1.0;15;0.50;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
168825;0;1;3400;-83;83;1502.309692;2.2;15;0.50;472;0;0.52;0.0;0.0;112;70;0.0;1.0;2.0;0.0
169823;0;1;3400;-83;83;1503.675415;1.0;15;0.50;0.0;0.0;0.52;0.0;0.0;0.0;82;0.0;0.0;0.0;0.0
170822;0;1;3400;-83;83;1504.607544;1.0;15;0.50;0.0;0.0;1.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
171821;0;1;3400;-83;83;1506.429688;1.0;15;0.50;0.0;0.0;1.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
172820;0;1;3400;-83;83;1530.520020;1.1;14;0.50;474;0;1.6;0.0;0.0;0.0;80;0.0;0.0;0.0;0.0
173818;0;1;3400;-83;83;1510.435303;1.0;16;0.50;0.0;0.0;0.0;0.0;0.0;167;66;0.0;0.0;0.0;0.0
174817;0;1;3400;-83;83;1515.024292;1.0;15;0.50;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
175816;0;1;3400;-83;83;1511.236938;1.0;16;0.50;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
176815;0;1;3400;-83;83;1513.344971;1.0;15;0.50;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
177814;0;1;3400;-83;83;1511.764648;1.2;15;0.50;472;0;0.52;0.0;0.0;56;77;0.0;0.0;0.0;0.0
178813;0;1;3400;-83;83;1512.673706;1.0;14;0.50;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
179812;0;1;3400;-83;83;1514.326660;1.0;16;0.50;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
180811;0;1;3400;-83;83;1514.564819;1.0;16;0.50;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
181810;0;1;3400;-83;83;1514.611572;1.2;16;0.50;472;0;0.52;0.0;0.0;112;73;0.0;1.0;0.0;0.0
182809;0;1;3400;-83;83;1514.201660;1.0;16;0.50;0.0;0.0;1.6;0.0;0.0;56;33;0.0;0.0;0.0;0.0
183808;0;1;3400;-83;83;1513.602051;1.0;15;0.50;0.0;0.0;1.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
184807;0;1;3400;-83;83;1516.519287;1.0;14;0.50;0.0;0.0;1.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
185806;0;1;3400;-83;83;1515.548950;1.7;13;0.50;472;0;1.6;0.0;0.0;56;69;0.0;0.0;0.0;0.0
186805;0;1;3400;-83;83;1521.728027;1.2;13;0.50;0.0;0.0;1.6;0.0;0.0;56;76;0.0;0.0;0.0;0.0
187804;0;1;3400;-83;83;1519.291504;1.0;13;0.50;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
188803;0;1;3400;-83;83;1517.033569;1.0;14;0.50;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
