time;cc;pci;earfcn;rsrp;pl;cfo;dl_mcs;dl_snr;dl_turbo;dl_brate;dl_bler;ul_ta;ul_mcs;ul_buff;ul_brate;ul_bler;rf_o;rf_u;rf_l;is_attached
52924;0;1;3400;-94;94;2675.417480;1.5;6.9;0.49;472;0;1.6;0.0;0.0;112;67;0.0;1.0;0.0;0.0
53923;0;1;3400;-95;95;2705.012207;1.0;8.5;0.96;0.0;0.0;0.52;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0
54922;0;1;3400;-95;95;2708.394287;1.0;8.9;0.97;0.0;0.0;3.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
55921;0;1;3400;-94;94;2709.578857;1.0;7.2;0.97;0.0;0.0;3.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
56920;0;1;3400;-94;94;2716.844238;1.2;6.7;0.94;472;0;3.1;0.0;0.0;0.0;67;0.0;0.0;0.0;0.0
57919;0;1;3400;-94;94;2714.367676;1.1;7.3;0.50;0.0;0.0;0.52;0.0;0.0;392;52;0.0;1.0;2.0;0.0
58918;0;1;3400;-95;95;2708.636475;1.0;8.1;0.50;0.0;0.0;1.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
59917;0;1;3400;-94;94;2710.956055;1.0;7.3;0.50;0.0;0.0;1.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
60916;0;1;3400;-94;94;2708.258789;1.0;7.5;0.50;0.0;0.0;1.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
61915;0;1;3400;-94;94;2680.843750;1.1;6.9;0.54;468;0;1.6;0.0;0.0;167;70;0.0;2.0;0.0;0.0
62914;0;1;3400;-95;95;2710.448730;1.0;8.0;0.50;0.0;0.0;1.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
63913;0;1;3400;-94;94;2715.976562;1.0;6.7;0.50;0.0;0.0;1.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
64912;0;1;3400;-94;94;2715.885742;1.0;6.8;0.50;0.0;0.0;1.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
65912;0;1;3400;-94;94;2720.951904;1.2;7.1;0.52;472;0;1.6;0.0;0.0;56;75;0.0;1.0;4.0;0.0
66910;0;1;3400;-94;94;2721.740234;1.0;6.8;0.50;0.0;0.0;1.6;0.0;0.0;0.0;80;0.0;0.0;0.0;0.0
67909;0;1;3400;-94;94;2720.851562;1.0;7.6;0.50;0.0;0.0;1.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
68908;0;1;3400;-95;95;2716.072754;1.0;8.8;0.50;0.0;0.0;1.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
69907;0;1;3400;-95;95;2721.316162;1.3;8.4;0.50;472;0;1.6;0.0;0.0;0.0;67;0.0;0.0;0.0;0.0
70906;0;1;3400;-95;95;2720.635010;1.1;8.8;0.51;0.0;0.0;1.6;0.0;0.0;112;74;0.0;3.0;0.0;0.0
71905;0;1;3400;-94;94;2724.706299;1.0;7.2;0.50;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
72904;0;1;3400;-95;95;2726.363281;1.0;8.9;0.50;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
73903;0;1;3400;-95;95;2724.072021;1.0;8.2;0.50;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
74902;0;1;3400;-94;94;2731.930664;1.1;7.6;0.50;469;0;0.52;0.0;0.0;167;71;0.0;1.0;0.0;0.0
75901;0;1;3400;-94;94;2728.169678;1.0;7.9;0.50;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
76900;0;1;3400;-94;94;2731.568604;1.0;6.8;0.50;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
77899;0;1;3400;-93;93;2726.832275;1.0;4.4;0.50;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
78898;0;1;3400;-94;94;2731.285889;1.3;6.3;0.60;472;0;0.52;0.0;0.0;0.0;80;0.0;1.0;0.0;0.0
79897;0;1;3400;-94;94;2728.761230;1.0;6.3;0.73;0.0;0.0;0.0;0.0;0.0;0.0;80;0.0;0.0;0.0;0.0
80896;0;1;3400;-94;94;2732.828369;1.0;6.5;0.73;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
81895;0;1;3400;-94;94;2732.981934;1.0;6.4;0.74;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
82894;0;1;3400;-94;94;2731.095703;1.1;5.6;0.64;472;0;0.52;0.0;0.0;0.0;80;0.0;1.0;0.0;0.0
83893;0;1;3400;-94;94;2737.045166;1.0;6.1;0.50;0.0;0.0;0.0;0.0;0.0;0.0;80;0.0;3.0;1.0;0.0
84892;0;1;3400;-94;94;2735.579834;1.0;7.3;0.50;0.0;0.0;1.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
85891;0;1;3400;-95;95;2738.026367;1.0;7.8;0.50;0.0;0.0;1.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
86890;0;1;3400;-94;94;2742.172852;1.0;6.3;0.50;0.0;0.0;1.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
87889;0;1;3400;-94;94;2739.974365;1.7;6.0;0.50;472;0;1.6;0.0;0.0;112;73;0.0;2.0;2.0;0.0
88888;0;1;3400;-94;94;2740.472168;1.0;6.5;0.50;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
89887;0;1;3400;-94;94;2741.452637;1.0;6.8;0.50;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
90886;0;1;3400;-94;94;2743.772949;1.0;6.2;0.50;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
91885;0;1;3400;-94;94;2751.715088;1.9;6.5;0.57;472;0;0.52;0.0;0.0;168;63;0.0;1.0;0.0;0.0
92884;0;1;3400;-94;94;2746.336670;1.0;6.6;0.50;0.0;0.0;1.6;0.0;0.0;56;73;0.0;1.0;0.0;0.0
93883;0;1;3400;-94;94;2742.255127;1.0;6.5;0.50;0.0;0.0;1.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
94882;0;1;3400;-94;94;2740.097412;1.0;6.2;0.50;0.0;0.0;1.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
95881;0;1;3400;-94;94;2712.132568;1.1;5.8;0.69;472;0;1.6;0.0;0.0;0.0;80;0.0;1.0;0.0;0.0
96880;0;1;3400;-94;94;2741.018066;1.0;6.1;0.50;0.0;0.0;0.0;0.0;0.0;168;66;0.0;2.0;0.0;0.0
97879;0;1;3400;-94;94;2743.084961;1.0;5.8;0.50;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
98878;0;1;3400;-94;94;2747.763428;1.0;6.1;0.50;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
99877;0;1;3400;-94;94;2762.160645;1.0;5.8;0.50;145;0;0.52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
100872;0;1;3400;-94;94;2729.075928;1.5;5.6;0.68;326;0;0.52;0.0;0.0;0.0;80;0.0;0.0;1.0;0.0
101871;0;1;3400;-94;94;2742.673828;1.0;5.8;0.74;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
102870;0;1;3400;-94;94;2744.706299;1.0;6.3;0.74;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
103869;0;1;3400;-94;94;2744.693848;1.0;6.5;0.73;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
104868;0;1;3400;-94;94;2758.435059;1.1;5.6;0.72;472;0;0.52;0.0;0.0;56;76;0.0;1.0;3.0;0.0
105867;0;1;3400;-94;94;2748.713867;1.1;5.4;0.97;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
106866;0;1;3400;-93;93;2751.619873;1.1;4.8;0.97;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
107865;0;1;3400;-93;93;2755.349609;1.1;4.7;0.97;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
108864;0;1;3400;-93;93;2693.106201;1.4;4.6;1.0;472;33;0.0;0.0;0.0;56;60;0.0;2.0;0.0;0.0
109863;0;1;3400;-94;94;2751.642334;1.1;5.6;0.73;0.0;0.0;1.6;0.0;0.0;56;78;0.0;2.0;0.0;0.0
110862;0;1;3400;-94;94;2750.979004;1.1;7.4;0.74;0.0;0.0;1.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
111861;0;1;3400;-95;95;2753.675049;1.1;7.5;0.73;0.0;0.0;1.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
112860;0;1;3400;-95;95;2748.811768;1.1;7.7;0.74;144;0;1.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
113859;0;1;3400;-94;94;2754.211670;1.3;6.9;0.44;328;0;1.6;0.0;0.0;112;64;0.0;0.0;0.0;0.0
114858;0;1;3400;-94;94;2754.337646;1.1;7.0;0.26;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
115857;0;1;3400;-94;94;2753.447021;1.1;7.1;0.26;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
116856;0;1;3400;-94;94;2752.758057;1.1;6.4;0.26;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
117855;0;1;3400;-94;94;2760.868896;1.4;5.3;0.64;472;0;0.0;0.0;0.0;56;77;0.0;1.0;0.0;0.0
118854;0;1;3400;-94;94;2757.291016;1.1;5.8;0.50;0.0;0.0;1.6;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
119853;0;1;3400;-95;95;2764.219727;1.1;7.4;0.50;0.0;0.0;1.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
120852;0;1;3400;-94;94;2764.120850;1.1;6.9;0.50;0.0;0.0;1.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
121851;0;1;3400;-94;94;2766.247314;1.5;7.1;0.53;472;0;1.6;0.0;0.0;56;67;0.0;0.0;0.0;0.0
122850;0;1;3400;-95;95;2761.556885;1.0;7.3;0.50;0.0;0.0;1.6;0.0;0.0;56;77;0.0;0.0;0.0;0.0
123849;0;1;3400;-94;94;2762.941406;1.0;6.8;0.50;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
124848;0;1;3400;-94;94;2765.357178;1.0;5.7;0.50;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
125847;0;1;3400;-94;94;2764.954834;1.0;5.8;0.50;144;0;0.52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
126846;0;1;3400;-94;94;2765.929199;1.1;5.1;0.50;328;0;0.52;0.0;0.0;112;74;0.0;2.0;0.0;0.0
127845;0;1;3400;-94;94;2767.880371;1.0;5.9;0.50;0.0;0.0;1.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
128844;0;1;3400;-94;94;2774.207275;1.0;5.6;0.50;0.0;0.0;1.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
129843;0;1;3400;-94;94;2775.952148;1.0;5.6;0.50;0.0;0.0;1.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
130842;0;1;3400;-94;94;2767.241943;1.6;6.4;0.54;472;0;1.6;0.0;0.0;112;73;0.0;1.0;0.0;0.0
131841;0;1;3400;-94;94;2773.497803;1.0;6.6;0.50;0.0;0.0;0.52;0.0;0.0;0.0;100.000000;0.0;0.0;0.0;0.0
132840;0;1;3400;-94;94;2775.729248;1.0;6.7;0.50;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
133839;0;1;3400;-94;94;2775.230225;1.0;6.3;0.50;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
134838;0;1;3400;-94;94;2829.815674;1.9;6.2;0.65;472;0;0.52;0.0;0.0;0.0;77;0.0;0.0;0.0;0.0
135837;0;1;3400;-94;94;2770.508789;1.5;6.6;0.40;0.0;0.0;0.52;0.0;0.0;56;77;0.0;0.0;0.0;0.0
136836;0;1;3400;-94;94;2774.881592;1.0;6.9;0.26;0.0;0.0;1.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
137835;0;1;3400;-94;94;2778.739258;1.0;6.7;0.26;0.0;0.0;1.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
138834;0;1;3400;-94;94;2785.643066;1.1;6.2;0.30;144;0;1.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
139833;0;1;3400;-94;94;2783.881836;1.1;6.1;0.50;328;0;1.6;0.0;0.0;112;72;0.0;0.0;1.0;0.0
140832;0;1;3400;-94;94;2776.697998;1.0;5.7;0.50;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
141831;0;1;3400;-94;94;2781.400635;1.0;5.9;0.50;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
142830;0;1;3400;-94;94;2778.573242;1.0;6.5;0.50;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
143829;0;1;3400;-94;94;2756.088135;1.2;6.2;0.82;472;0;0.52;0.0;0.0;112;73;0.0;0.0;0.0;0.0
144828;0;1;3400;-94;94;2782.762451;1.0;5.9;0.50;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
145827;0;1;3400;-94;94;2788.454102;1.0;5.9;0.50;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
146826;0;1;3400;-94;94;2776.549561;1.0;6.2;0.50;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
147825;0;1;3400;-94;94;2743.804932;1.7;6.4;0.56;472;0;0.52;0.0;0.0;56;62;0.0;0.0;0.0;0.0
148824;0;1;3400;-94;94;2785.403564;1.4;6.0;0.54;0.0;0.0;0.0;0.0;0.0;56;76;0.0;2.0;0.0;0.0
149823;0;1;3400;-94;94;2784.666016;1.0;6.0;0.50;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
150822;0;1;3400;-94;94;2786.171143;1.0;5.9;0.50;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
151821;0;1;3400;-94;94;2793.689697;1.0;6.1;0.50;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
152820;0;1;3400;-94;94;2818.998535;1.5;5.2;0.58;468;0;0.52;0.0;0.0;167;71;0.0;1.0;1.0;0.0
153819;0;1;3400;-94;94;2795.864502;1.0;5.4;0.97;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
154818;0;1;3400;-94;94;2793.789551;1.0;6.2;0.97;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
155817;0;1;3400;-94;94;2792.806641;1.0;5.6;0.97;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
156816;0;1;3400;-94;94;2791.800293;1.7;5.5;1.1;472;50;0.52;0.0;0.0;112;65;0.0;1.0;0.0;0.0
157815;0;1;3400;-94;94;2791.885498;1.0;5.4;1.1;0.0;0.0;0.52;0.0;0.0;0.0;81;0.0;0.0;0.0;0.0
158814;0;1;3400;-94;94;2789.090088;1.0;5.6;1.2;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
159813;0;1;3400;-94;94;2791.687744;1.0;5.7;1.2;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
160812;0;1;3400;-94;94;2802.006836;1.1;5.7;1.1;472;0;0.52;0.0;0.0;56;33;0.0;0.0;0.0;0.0
161810;0;1;3400;-94;94;2794.142822;1.0;5.6;0.48;0.0;0.0;0.52;0.0;0.0;224;65;0.0;1.0;1.0;0.0
162809;0;1;3400;-94;94;2795.370850;1.0;6.1;0.50;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
163808;0;1;3400;-94;94;2795.140869;1.0;6.5;0.50;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
164807;0;1;3400;-94;94;2793.665527;1.0;6.3;0.50;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
165806;0;1;3400;-94;94;2798.923096;1.4;5.9;0.52;469;0;0.52;0.0;0.0;167;68;0.0;0.0;3.0;0.0
166805;0;1;3400;-94;94;2790.091309;1.0;6.5;0.50;0.0;0.0;1.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
167804;0;1;3400;-94;94;2795.924805;1.0;5.7;0.50;0.0;0.0;1.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
168803;0;1;3400;-94;94;2792.850342;1.0;6.0;0.50;0.0;0.0;1.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
169802;0;1;3400;-94;94;2784.797607;2.0;6.4;0.50;472;0;1.6;0.0;0.0;112;68;0.0;0.0;0.0;0.0
170801;0;1;3400;-94;94;2792.580322;1.0;6.4;0.50;0.0;0.0;1.6;0.0;0.0;0.0;81;0.0;1.0;0.0;0.0
171800;0;1;3400;-94;94;2794.794189;1.0;6.8;0.50;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
172799;0;1;3400;-94;94;2795.770020;1.0;6.9;0.50;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
173798;0;1;3400;-94;94;2777.166260;1.3;6.5;0.60;472;33;0.52;0.0;0.0;56;33;0.0;0.0;0.0;0.0
174797;0;1;3400;-94;94;2801.124268;1.2;5.9;0.54;0.0;0.0;0.52;0.0;0.0;112;72;0.0;2.0;5.0;0.0
175796;0;1;3400;-94;94;2800.656738;1.0;6.2;0.53;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
176795;0;1;3400;-94;94;2801.479004;1.0;6.4;0.53;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
177794;0;1;3400;-94;94;2802.687500;1.0;6.6;0.53;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
178793;0;1;3400;-94;94;2826.023438;1.7;6.6;0.57;469;33;0.0;0.0;0.0;167;70;0.0;0.0;0.0;0.0
179792;0;1;3400;-94;94;2805.164795;1.0;6.5;0.50;0.0;0.0;1.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
180791;0;1;3400;-94;94;2802.868652;1.0;6.8;0.50;0.0;0.0;1.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
181790;0;1;3400;-94;94;2804.065674;1.0;6.3;0.50;0.0;0.0;1.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
182789;0;1;3400;-95;95;2799.540527;1.2;7.0;0.50;472;0;1.6;0.0;0.0;56;76;0.0;0.0;0.0;0.0
