time;cc;pci;earfcn;rsrp;pl;cfo;dl_mcs;dl_snr;dl_turbo;dl_brate;dl_bler;ul_ta;ul_mcs;ul_buff;ul_brate;ul_bler;rf_o;rf_u;rf_l;is_attached
38968;0;1;3400;-95;95;-2976.523926;7.8;8.6;2.1;0.0;0.0;0.52;0.0;0.0;2197.802246;15;0.0;0.0;0.0;1.0
39968;0;1;3400;-95;95;-2977.148193;7.7;8.4;2.1;0.0;0.0;0.52;0.0;0.0;2191.235107;11;0.0;0.0;0.0;1.0
40967;0;1;3400;-94;94;-2978.956787;7.8;7.9;2.1;0.0;0.0;0.52;0.0;0.0;2283.433105;13;0.0;0.0;0.0;1.0
41967;0;1;3400;-94;94;-2978.601807;7.7;8.2;2.1;0.0;0.0;0.52;0.0;0.0;2195.608887;12;0.0;0.0;0.0;1.0
42965;0;1;3400;-95;95;-2985.512207;7.7;8.1;2.1;0.0;0.0;0.52;0.0;0.0;2195.608887;12;0.0;0.0;0.0;1.0
43964;0;1;3400;-95;95;-2984.447998;7.8;9.0;2.1;0.0;0.0;0.52;0.0;0.0;2195.608887;18;0.0;0.0;0.0;1.0
44963;0;1;3400;-95;95;-2986.960205;7.7;9.1;2.1;0.0;0.0;0.52;0.0;0.0;2197.802246;6;0.0;0.0;0.0;1.0
45962;0;1;3400;-95;95;-2987.682861;7.8;8.0;2.1;0.0;0.0;0.52;0.0;0.0;2195.608887;14;0.0;0.0;0.0;1.0
46961;0;1;3400;-95;95;-2986.173828;7.8;7.5;2.1;0.0;0.0;0.52;0.0;0.0;2193.419678;11;0.0;0.0;0.0;1.0
47959;0;1;3400;-96;96;-2986.352539;7.7;7.1;2.1;0.0;0.0;0.52;0.0;0.0;2200.000000;6;0.0;0.0;0.0;1.0
48958;0;1;3400;-95;95;-2982.817627;8.8;7.5;2.3;0.0;100.000000;0.52;0.0;0.0;2189.054688;12;0.0;0.0;0.0;1.0
49957;0;1;3400;-95;95;-2985.478760;9.1;7.7;2.4;0.0;0.0;0.52;0.0;0.0;2195.608887;14;0.0;0.0;0.0;1.0
50956;0;1;3400;-95;95;-2984.195557;9.1;8.3;2.4;0.0;0.0;0.52;0.0;0.0;2197.802246;12;0.0;1.0;0.0;1.0
51955;0;1;3400;-95;95;-2980.289795;9.1;8.4;2.4;0.0;0.0;0.52;0.0;0.0;2193.419678;15;0.0;1.0;0.0;1.0
52954;0;1;3400;-94;94;-2985.201660;9.1;6.6;2.4;0.0;0.0;0.52;0.0;0.0;2195.608887;9;0.0;0.0;0.0;1.0
53953;0;1;3400;-95;95;-2981.885986;9.1;8.0;2.4;0.0;0.0;0.52;0.0;0.0;2195.608887;7;0.0;0.0;0.0;1.0
54952;0;1;3400;-94;94;-2980.921143;9.1;7.2;2.4;0.0;0.0;0.52;0.0;0.0;2195.608887;9;0.0;0.0;0.0;1.0
55951;0;1;3400;-95;95;-2983.990723;9.0;6.8;2.4;0.0;0.0;0.52;0.0;0.0;2195.608887;11;0.0;0.0;0.0;1.0
56950;0;1;3400;-95;95;-2981.608887;9.1;8.6;2.4;0.0;0.0;0.52;0.0;0.0;2195.608887;14;0.0;0.0;0.0;1.0
57949;0;1;3400;-95;95;-2981.262207;9.1;8.6;2.4;0.0;0.0;0.52;0.0;0.0;2281.156494;12;0.0;0.0;0.0;1.0
58948;0;1;3400;-95;95;-2990.187012;9.1;7.7;2.4;0.0;0.0;0.52;0.0;0.0;2195.608887;7;0.0;0.0;0.0;1.0
59947;0;1;3400;-95;95;-2988.768555;9.1;7.7;2.4;0.0;0.0;0.52;0.0;0.0;2195.608887;11;0.0;0.0;0.0;1.0
60946;0;1;3400;-95;95;-2988.627686;9.1;8.0;2.4;0.0;0.0;0.52;0.0;0.0;2197.802246;11;0.0;0.0;0.0;1.0
61945;0;1;3400;-95;95;-2989.395996;6.3;8.5;1.6;0.0;0.0;0.52;0.0;0.0;242;0;0.0;0.0;0.0;0.0
62944;0;1;3400;-94;94;-2985.610596;0.0;8.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
63943;0;1;3400;-94;94;-2983.671387;0.0;7.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
64942;0;1;3400;-94;94;-2983.353271;0.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
65941;0;1;3400;-94;94;-2982.349609;0.0;8.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
66940;0;1;3400;-94;94;-2973.335205;0.0;8.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
67939;0;1;3400;-94;94;-2969.292236;0.0;6.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
68938;0;1;3400;-93;93;-2958.853027;0.0;6.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
69937;0;1;3400;-94;94;-2948.256592;0.0;6.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
70936;0;1;3400;-94;94;-2942.068359;0.0;6.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
71935;0;1;3400;-94;94;-2944.359863;0.0;6.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
72934;0;1;3400;-94;94;-2935.004150;0.0;7.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
73933;0;1;3400;-94;94;-2932.612549;0.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
74932;0;1;3400;-94;94;-2926.237793;0.0;7.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
75931;0;1;3400;-94;94;-2921.612061;0.0;8.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
76930;0;1;3400;-94;94;-2916.835449;0.0;8.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
77929;0;1;3400;-94;94;-2916.646729;0.0;8.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
78928;0;1;3400;-94;94;-2909.720947;0.0;9.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
79927;0;1;3400;-94;94;-2905.742676;0.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
80926;0;1;3400;-94;94;-2904.294922;0.0;8.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
81925;0;1;3400;-94;94;-2908.521240;0.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
82924;0;1;3400;-94;94;-2905.078857;0.0;8.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
83923;0;1;3400;-94;94;-2901.906738;0.0;9.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
84922;0;1;3400;-94;94;-2899.932617;0.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
85921;0;1;3400;-94;94;-2898.342041;0.0;8.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
86920;0;1;3400;-94;94;-2899.864258;0.0;8.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
87919;0;1;3400;-94;94;-2898.806152;0.0;7.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
88918;0;1;3400;-94;94;-2892.358643;0.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
89917;0;1;3400;-94;94;-2885.611328;0.0;7.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
90916;0;1;3400;-94;94;-2881.277588;0.0;7.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
91915;0;1;3400;-94;94;-2880.097412;0.0;7.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
92914;0;1;3400;-94;94;-2874.639404;0.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
93913;0;1;3400;-94;94;-2870.425781;0.0;8.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
94912;0;1;3400;-94;94;-2870.117676;0.0;8.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
95911;0;1;3400;-94;94;-2868.053223;0.0;8.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
96910;0;1;3400;-94;94;-2863.526367;0.0;8.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
97909;0;1;3400;-94;94;-2861.857910;0.0;7.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
98908;0;1;3400;-94;94;-2859.511475;0.0;8.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
99907;0;1;3400;-94;94;-2860.562988;0.0;7.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
100906;0;1;3400;-94;94;-2859.693848;0.0;7.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
101905;0;1;3400;-94;94;-2856.169922;0.0;7.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
102904;0;1;3400;-94;94;-2861.047363;0.0;8.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
