time,cc,pci,earfcn,rsrp,pl,cfo,dl_mcs,dl_snr,dl_turbo,dl_brate,dl_bler,ul_ta,ul_mcs,ul_buff,ul_brate,ul_bler,rf_o,rf_u,rf_l,is_attached
55942,0,1,3400,-96,96,781,11,5.4,2.1,0,0,1.6,0,0,2024,6,0,0,0,1
56941,0,1,3400,-96,96,780,7.4,5.3,2.5,0,100,1.6,0,0,2200,0,0,0,0,1
57938,0,1,3400,-96,96,774,10,4.9,3.7,0,0,1.6,0,0,2024,6,0,0,0,1
58936,0,1,3400,-96,96,771,10,4.6,3.7,0,0,1.6,0,0,1761.761719,14,0,2,0,1
59935,0,1,3400,-95,95,764,9.9,4.4,3.7,0,0,1.6,0,0,1848,7,0,0,0,1
60933,0,1,3400,-96,96,763,10,4.6,3.7,0,0,1.6,0,0,1672,16,0,0,0,1
61932,0,1,3400,-96,96,759,9.2,5.2,3.5,0,0,1.6,0,0,inf,0,0,0,0,0
62929,0,1,3400,-96,96,758,0.001,5.8,0.0015,0,0,1.6,0,0,0,0,0,0,0,0
63928,0,1,3400,-95,95,758,0,5.2,0,0,0,0,0,0,0,0,0,0,0,0
64927,0,1,3400,-95,95,775,0,5.1,0,0,0,0,0,0,0,0,0,0,0,0
65926,0,1,3400,-96,96,749,0.018,4.9,0.0045,144,0,0,0,0,0,0,0,0,0,0
66926,0,1,3400,-95,95,757,0.96,4.9,0.24,0,0,0,0,0,0,0,0,0,0,0
67923,0,1,3400,-95,95,749,0.96,5.3,0.24,0,0,0,0,0,0,0,0,0,0,0
68922,0,1,3400,-95,95,749,0.96,5.5,0.24,0,0,0,0,0,0,0,0,0,0,0
69921,0,1,3400,-95,95,823,0.95,4.5,0.39,144,50,0,0,0,0,0,0,0,0,0
70920,0,1,3400,-95,95,782,1,5.5,0.26,288,0,0,0,0,0,0,0,0,0,0
71917,0,1,3400,-95,95,743,1,5.7,0.26,0,0,0,0,0,0,0,0,0,0,0
72915,0,1,3400,-96,96,746,1,5.7,0.26,0,0,0,0,0,0,0,0,0,0,0
73914,0,1,3400,-96,96,748,1,6.1,0.26,0,0,0,0,0,0,0,0,0,0,0
74913,0,1,3400,-95,95,745,1,4.9,0.26,0,0,0,0,0,0,0,0,0,0,0
75912,0,1,3400,-95,95,744,1.1,5.3,0.26,0,0,0,0,0,0,0,0,0,0,0
76910,0,1,3400,-96,96,742,1.1,5.8,0.26,0,0,0,0,0,0,0,0,0,0,0
77908,0,1,3400,-96,96,735,1.1,5.8,0.26,0,0,0,0,0,0,0,0,0,0,0
78907,0,1,3400,-96,96,732,1,5.8,0.26,0,0,0,0,0,0,0,0,0,0,0
79905,0,1,3400,-96,96,732,1.1,5.4,0.26,0,0,0,0,0,0,0,0,0,0,0
80904,0,1,3400,-96,96,728,1,5.5,0.26,0,0,0,0,0,0,0,0,0,0,0
81902,0,1,3400,-96,96,725,1.1,5.8,0.26,0,0,0,0,0,0,0,0,0,0,0
82901,0,1,3400,-96,96,724,1.1,6.4,0.26,0,0,0,0,0,0,0,0,0,0,0
83898,0,1,3400,-96,96,721,1.1,6.3,0.26,0,0,0,0,0,0,0,0,0,0,0
84897,0,1,3400,-95,95,718,1.1,6.1,0.26,0,0,0,0,0,0,0,0,0,0,0
85896,0,1,3400,-96,96,717,1.1,6.5,0.26,0,0,0,0,0,0,0,0,0,0,0
86893,0,1,3400,-96,96,712,1.1,6.4,0.26,0,0,0,0,0,0,0,0,0,0,0
87890,0,1,3400,-96,96,708,1,6.2,0.26,0,0,0,0,0,0,0,0,0,0,0
88889,0,1,3400,-96,96,706,1.1,6.3,0.26,0,0,0,0,0,0,0,0,0,0,0
89888,0,1,3400,-96,96,707,1,6.5,0.26,0,0,0,0,0,0,0,0,0,0,0
90887,0,1,3400,-96,96,702,1.1,6.5,0.26,0,0,0,0,0,0,0,0,0,0,0
91886,0,1,3400,-95,95,700,1.1,5.6,0.26,0,0,0,0,0,0,0,0,0,0,0
92885,0,1,3400,-96,96,698,1.1,6.4,0.26,0,0,0,0,0,0,0,0,0,0,0
93882,0,1,3400,-96,96,695,1,5.8,0.26,0,0,0,0,0,0,0,0,0,0,0
94882,0,1,3400,-96,96,688,1,5.9,0.26,0,0,0,0,0,0,0,0,0,0,0
95880,0,1,3400,-95,95,686,1,5.4,0.26,0,0,0,0,0,0,0,0,0,0,0
96877,0,1,3400,-95,95,688,1,5.9,0.26,0,0,0,0,0,0,0,0,0,0,0
97876,0,1,3400,-95,95,685,1,6,0.26,0,0,0,0,0,0,0,0,0,0,0
98875,0,1,3400,-96,96,684,1.1,6.1,0.26,0,0,0,0,0,0,0,0,0,0,0
99873,0,1,3400,-96,96,677,1.1,5.9,0.26,0,0,0,0,0,0,0,0,0,0,0
100872,0,1,3400,-96,96,678,1.1,5.9,0.26,0,0,0,0,0,0,0,0,0,0,0
101870,0,1,3400,-96,96,675,1,6.1,0.26,0,0,0,0,0,0,0,0,0,0,0
102869,0,1,3400,-96,96,675,1.1,6.1,0.26,0,0,0,0,0,0,0,0,0,0,0
103868,0,1,3400,-95,95,671,1,5.3,0.26,0,0,0,0,0,0,0,0,0,0,0
104867,0,1,3400,-95,95,653,1.1,4.5,0.26,0,0,0,0,0,0,0,0,0,0,0
105866,0,1,3400,-95,95,669,1.1,5.2,0.26,0,0,0,0,0,0,0,0,0,0,0
106865,0,1,3400,-95,95,660,1.1,4.9,0.26,0,0,0,0,0,0,0,0,0,0,0
107864,0,1,3400,-96,96,657,1.1,6.1,0.26,0,0,0,0,0,0,0,0,0,0,0
108863,0,1,3400,-96,96,652,1.1,6,0.26,0,0,0,0,0,0,0,0,0,0,0
109862,0,1,3400,-96,96,652,1.1,5.9,0.26,0,0,0,0,0,0,0,0,0,0,0
110861,0,1,3400,-95,95,651,1.1,5.7,0.26,0,0,0,0,0,0,0,0,0,0,0
111860,0,1,3400,-95,95,645,1.1,5.6,0.26,0,0,0,0,0,0,0,0,0,0,0
112859,0,1,3400,-95,95,647,1,6,0.26,0,0,0,0,0,0,0,0,0,0,0
113858,0,1,3400,-94,94,644,1.1,5.6,0.26,0,0,0,0,0,0,0,0,0,0,0
114857,0,1,3400,-95,95,642,1,6.1,0.26,0,0,0,0,0,0,0,0,0,0,0
115855,0,1,3400,-95,95,641,1.1,5.5,0.26,0,0,0,0,0,0,0,0,0,0,0
116853,0,1,3400,-95,95,637,1.1,5.9,0.26,0,0,0,0,0,0,0,0,0,0,0
117852,0,1,3400,-94,94,628,1.1,5,0.26,0,0,0,0,0,0,0,0,0,0,0
118851,0,1,3400,-95,95,639,1.3,5,0.32,144,0,0,0,0,0,0,0,0,0,0
119850,0,1,3400,-95,95,627,2,4.9,0.5,0,0,0,0,0,0,0,0,0,0,0
120849,0,1,3400,-96,96,620,2,5.3,0.5,0,0,0,0,0,0,0,0,0,0,0
121846,0,1,3400,-95,95,615,2,5.3,0.5,0,0,0,0,0,0,0,0,0,0,0
122845,0,1,3400,-96,96,615,2,6.1,0.5,0,0,0,0,0,0,0,0,0,0,0
123844,0,1,3400,-95,95,616,2,5.5,0.5,0,0,0,0,0,0,0,0,0,0,0
124843,0,1,3400,-96,96,611,2,5.7,0.5,0,0,0,0,0,0,0,0,0,0,0
125843,0,1,3400,-95,95,607,2,4.9,0.5,0,0,0,0,0,0,0,0,0,0,0
126842,0,1,3400,-96,96,602,2,5.3,0.5,0,0,0,0,0,0,0,0,0,0,0
127841,0,1,3400,-96,96,602,2,5.5,0.5,0,0,0,0,0,0,0,0,0,0,0
128838,0,1,3400,-95,95,592,2,5.3,0.5,0,0,0,0,0,0,0,0,0,0,0
129837,0,1,3400,-95,95,595,2,5.3,0.5,0,0,0,0,0,0,0,0,0,0,0
130836,0,1,3400,-95,95,595,2,5.7,0.5,0,0,0,0,0,0,0,0,0,0,0
131835,0,1,3400,-96,96,597,2,5.4,0.5,0,0,0,0,0,0,0,0,0,0,0
132834,0,1,3400,-95,95,592,2,5.4,0.5,0,0,0,0,0,0,0,0,0,0,0
133833,0,1,3400,-95,95,586,2,5.1,0.5,0,0,0,0,0,0,0,0,0,0,0
134832,0,1,3400,-96,96,589,2,5.4,0.5,0,0,0,0,0,0,0,0,0,0,0
135831,0,1,3400,-95,95,577,2,5.4,0.5,0,0,0,0,0,0,0,0,0,0,0
136830,0,1,3400,-96,96,579,2,5.8,0.5,0,0,0,0,0,0,0,0,0,0,0
137829,0,1,3400,-95,95,579,2,5.7,0.5,0,0,0,0,0,0,0,0,0,0,0
138828,0,1,3400,-96,96,578,2,5.4,0.5,0,0,0,0,0,0,0,0,0,0,0
139827,0,1,3400,-95,95,572,2,5.2,0.5,0,0,0,0,0,0,0,0,0,0,0
140826,0,1,3400,-96,96,569,2,5.8,0.5,0,0,0,0,0,0,0,0,0,0,0
141825,0,1,3400,-95,95,562,2,5.1,0.5,0,0,0,0,0,0,0,0,0,0,0
142823,0,1,3400,-96,96,567,2,5.3,0.5,144,0,0,0,0,0,0,0,0,0,0
143822,0,1,3400,-95,95,561,2,4.6,0.5,0,0,0,0,0,0,0,0,0,0,0
144821,0,1,3400,-95,95,557,2,5.6,0.5,0,0,0,0,0,0,0,0,0,0,0
145820,0,1,3400,-95,95,555,2,5.5,0.5,0,0,0,0,0,0,0,0,0,0,0
146819,0,1,3400,-95,95,567,2,4.6,0.5,0,0,0,0,0,0,0,0,0,0,0
147819,0,1,3400,-95,95,549,2,4.8,0.5,0,0,0,0,0,0,0,0,0,0,0
148818,0,1,3400,-95,95,550,2,5.7,0.5,0,0,0,0,0,0,0,0,0,0,0
149817,0,1,3400,-95,95,546,2,5.5,0.5,0,0,0,0,0,0,0,0,0,0,0
150816,0,1,3400,-96,96,543,2,5.2,0.5,0,0,0,0,0,0,0,0,0,0,0
151814,0,1,3400,-95,95,542,2,4.9,0.5,0,0,0,0,0,0,0,0,0,0,0
152813,0,1,3400,-95,95,538,2,4.7,0.5,0,0,0,0,0,0,0,0,0,0,0
153812,0,1,3400,-96,96,535,2,5.3,0.5,0,0,0,0,0,0,0,0,0,0,0
154811,0,1,3400,-96,96,527,2,5.3,0.5,0,0,0,0,0,0,0,0,0,0,0
155810,0,1,3400,-96,96,531,2,5.2,0.5,0,0,0,0,0,0,0,0,0,0,0
156809,0,1,3400,-96,96,528,2,5.1,0.5,0,0,0,0,0,0,0,0,0,0,0
157808,0,1,3400,-95,95,523,2,4.6,0.5,144,0,0,0,0,0,0,0,0,0,0
158807,0,1,3400,-96,96,521,2,4.7,0.5,0,0,0,0,0,0,0,0,0,0,0
159807,0,1,3400,-96,96,521,2,4.8,0.5,0,0,0,0,0,0,0,0,0,0,0
160806,0,1,3400,-96,96,525,2,5.4,0.5,0,0,0,0,0,0,0,0,0,0,0
161805,0,1,3400,-96,96,516,2,5.1,0.5,0,0,0,0,0,0,0,0,0,0,0
162804,0,1,3400,-95,95,516,2,5.5,0.5,0,0,0,0,0,0,0,0,0,0,0
163803,0,1,3400,-96,96,509,2,5.8,0.5,0,0,0,0,0,0,0,0,0,0,0
164802,0,1,3400,-95,95,510,2,5.4,0.5,0,0,0,0,0,0,0,0,0,0,0
165801,0,1,3400,-95,95,504,2,5.6,0.5,0,0,0,0,0,0,0,0,0,0,0
166800,0,1,3400,-96,96,501,2,5.6,0.5,0,0,0,0,0,0,0,0,0,0,0
167799,0,1,3400,-96,96,498,2,5.6,0.5,0,0,0,0,0,0,0,0,0,0,0
168798,0,1,3400,-95,95,493,2,5.2,0.5,0,0,0,0,0,0,0,0,0,0,0
169797,0,1,3400,-96,96,493,2,5.4,0.5,0,0,0,0,0,0,0,0,0,0,0
170796,0,1,3400,-95,95,489,2,6,0.5,0,0,0,0,0,0,0,0,0,0,0
171795,0,1,3400,-96,96,491,2,6.1,0.5,0,0,0,0,0,0,0,0,0,0,0
172794,0,1,3400,-96,96,486,2,5.8,0.5,0,0,0,0,0,0,0,0,0,0,0
173793,0,1,3400,-96,96,482,2,5.8,0.5,0,0,0,0,0,0,0,0,0,0,0
174792,0,1,3400,-96,96,477,2,5.8,0.5,0,0,0,0,0,0,0,0,0,0,0
175791,0,1,3400,-96,96,475,2,5.6,0.5,0,0,0,0,0,0,0,0,0,0,0
176790,0,1,3400,-96,96,475,2,6.3,0.5,0,0,0,0,0,0,0,0,0,0,0
177789,0,1,3400,-95,95,473,2,6.5,0.5,0,0,0,0,0,0,0,0,0,0,0
178788,0,1,3400,-95,95,471,2,6.3,0.5,0,0,0,0,0,0,0,0,0,0,0
179787,0,1,3400,-95,95,466,2,6.4,0.5,0,0,0,0,0,0,0,0,0,0,0
180785,0,1,3400,-95,95,466,2,6.4,0.5,0,0,0,0,0,0,0,0,0,0,0
181784,0,1,3400,-95,95,463,2,6.4,0.5,0,0,0,0,0,0,0,0,0,0,0
182783,0,1,3400,-95,95,459,2,6.3,0.5,0,0,0,0,0,0,0,0,0,0,0
183782,0,1,3400,-95,95,456,2,5.6,0.5,0,0,0,0,0,0,0,0,0,0,0
184781,0,1,3400,-95,95,450,2,6,0.5,0,0,0,0,0,0,0,0,0,0,0
185780,0,1,3400,-95,95,449,2,6,0.5,0,0,0,0,0,0,0,0,0,0,0
186779,0,1,3400,-95,95,450,2,6.1,0.5,0,0,0,0,0,0,0,0,0,0,0
187778,0,1,3400,-94,94,446,2,5.2,0.5,0,0,0,0,0,0,0,0,0,0,0
188777,0,1,3400,-94,94,443,2,5.4,0.5,0,0,0,0,0,0,0,0,0,0,0
189776,0,1,3400,-95,95,441,2,6.3,0.5,0,0,0,0,0,0,0,0,0,0,0
190775,0,1,3400,-95,95,428,2,5.8,0.5,144,0,0,0,0,0,0,0,0,0,0
191774,0,1,3400,-95,95,435,2,5.8,0.5,0,0,0,0,0,0,0,0,0,0,0
192773,0,1,3400,-95,95,431,2,5.9,0.5,0,0,0,0,0,0,0,0,0,0,0
193771,0,1,3400,-95,95,428,2,5.9,0.5,0,0,0,0,0,0,0,0,0,0,0
194770,0,1,3400,-95,95,433,2,6.3,0.5,0,0,0,0,0,0,0,0,0,0,0
195769,0,1,3400,-95,95,425,2,5.9,0.5,0,0,0,0,0,0,0,0,0,0,0
196768,0,1,3400,-95,95,424,2,5.9,0.5,0,0,0,0,0,0,0,0,0,0,0
197767,0,1,3400,-95,95,420,2,5.6,0.5,0,0,0,0,0,0,0,0,0,0,0
198765,0,1,3400,-95,95,417,2,5.4,0.5,0,0,0,0,0,0,0,0,0,0,0
199764,0,1,3400,-95,95,412,2,5.5,0.5,0,0,0,0,0,0,0,0,0,0,0
200763,0,1,3400,-96,96,409,2,5.5,0.5,0,0,0,0,0,0,0,0,0,0,0
201762,0,1,3400,-95,95,381,2,5.4,0.5,144,0,0,0,0,0,0,0,0,0,0
202761,0,1,3400,-96,96,405,2,5.5,0.5,0,0,0,0,0,0,0,0,0,0,0
203760,0,1,3400,-95,95,402,2,5.3,0.5,0,0,0,0,0,0,0,0,0,0,0
204758,0,1,3400,-95,95,394,2,4.5,0.5,145,0,0,0,0,0,0,0,0,0,0
205757,0,1,3400,-95,95,396,2,5.2,0.64,143,50,0,0,0,0,0,0,0,0,0
206756,0,1,3400,-95,95,427,2,5.2,0.5,144,0,0,0,0,0,0,0,0,0,0
207755,0,1,3400,-95,95,388,2,5.1,0.5,0,0,0,0,0,0,0,0,0,0,0
208754,0,1,3400,-95,95,388,2,5.3,0.5,0,0,0,0,0,0,0,0,0,0,0
209753,0,1,3400,-96,96,386,2,5.4,0.5,0,0,0,0,0,0,0,0,0,0,0
210752,0,1,3400,-96,96,386,2,5.3,0.5,0,0,0,0,0,0,0,0,0,0,0
211751,0,1,3400,-96,96,386,2,5.4,0.5,0,0,0,0,0,0,0,0,0,0,0
212750,0,1,3400,-96,96,382,2,5,0.5,0,0,0,0,0,0,0,0,0,0,0
213749,0,1,3400,-95,95,380,2,4.9,0.5,0,0,0,0,0,0,0,0,0,0,0
214748,0,1,3400,-95,95,379,2,4.9,0.5,0,0,0,0,0,0,0,0,0,0,0
215747,0,1,3400,-96,96,377,2,5.4,0.5,0,0,0,0,0,0,0,0,0,0,0
216747,0,1,3400,-96,96,373,2,5.6,0.5,0,0,0,0,0,0,0,0,0,0,0
217745,0,1,3400,-95,95,372,2,4.9,0.5,0,0,0,0,0,0,0,0,0,0,0
218744,0,1,3400,-95,95,398,2,4.6,0.5,144,0,0,0,0,0,0,0,0,0,0
219743,0,1,3400,-95,95,369,2,4.2,0.5,0,0,0,0,0,0,0,0,0,0,0
220742,0,1,3400,-95,95,360,2,4.8,0.71,144,0,0,0,0,0,0,0,0,0,0
221741,0,1,3400,-95,95,363,2,5.1,0.74,0,0,0,0,0,0,0,0,0,0,0
222740,0,1,3400,-95,95,361,2,4.5,0.74,0,0,0,0,0,0,0,0,0,0,0
223739,0,1,3400,-95,95,371,2,4.7,0.74,144,0,0,0,0,0,0,0,0,0,0
224738,0,1,3400,-95,95,354,2,5.2,0.74,0,0,0,0,0,0,0,0,0,0,0
225737,0,1,3400,-95,95,339,2,5.1,0.74,144,0,0,0,0,0,0,0,0,0,0
226736,0,1,3400,-95,95,347,2,5,0.74,0,0,0,0,0,0,0,0,0,0,0
227735,0,1,3400,-94,94,259,2,4,2.5,288,60,0,0,0,0,0,0,0,0,0
228734,0,1,3400,-95,95,345,2,4.9,2.2,0,0,0,0,0,0,0,0,0,0,0
229733,0,1,3400,-96,96,343,2,5.7,2.2,0,0,0,0,0,0,0,0,0,0,0
230732,0,1,3400,-96,96,338,2,5.4,2.2,0,0,0,0,0,0,0,0,0,0,0
231731,0,1,3400,-96,96,335,2,5.6,2.2,0,0,0,0,0,0,0,0,0,0,0
